StimulusID,ContextLength,Region,RegionCleaned,RegionLength,SubtlexLogFreq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,DwellTime,FirstFixationDuration,FirstPassDwellTime,FirstPassLandingPosition,SkipRate,SurprisalLeadingDynamic7,SurprisalLeadingDynamic8,SurprisalLeadingFixed,SurprisalLeadingWhole,SurprisalLeadingSpanning3,SurprisalLeadingSpanning4,SurprisalLeadingSpanning5,SurprisalLeadingSpanning6,SurprisalLeadingSpanning7,SurprisalLeadingSpanningWhole,SurprisalTrailingDynamic7,SurprisalTrailingDynamic8,SurprisalTrailingFixed,SurprisalTrailingWhole,SurprisalTrailingSpanning3,SurprisalTrailingSpanning4,SurprisalTrailingSpanning5,SurprisalTrailingSpanning6,SurprisalTrailingSpanning7,SurprisalTrailingSpanningWhole,SurprisalLeadingAndTrailingDynamic7,SurprisalLeadingAndTrailingDynamic8,SurprisalLeadingAndTrailingFixed,SurprisalLeadingAndTrailingWhole,SurprisalLeadingAndTrailingSpanning3,SurprisalLeadingAndTrailingSpanning4,SurprisalLeadingAndTrailingSpanning5,SurprisalLeadingAndTrailingSpanning6,SurprisalLeadingAndTrailingSpanning7,SurprisalLeadingAndTrailingSpanningWhole,SurprisalNoWhitespaceDynamic7,SurprisalNoWhitespaceDynamic8,SurprisalNoWhitespaceFixed,SurprisalNoWhitespaceWhole,SurprisalNoWhitespaceSpanning3,SurprisalNoWhitespaceSpanning4,SurprisalNoWhitespaceSpanning5,SurprisalNoWhitespaceSpanning6,SurprisalNoWhitespaceSpanning7,SurprisalNoWhitespaceSpanningWhole,RegionLengthPrev,RegionLengthPrevPrev,SubtlexLogFreqPrev,SubtlexLogFreqPrevPrev,WordFreqZipfPrev,WordFreqZipfPrevPrev,SurprisalLeadingPrev,SurprisalLeadingPrevPrev,SurprisalTrailingPrev,SurprisalTrailingPrevPrev,SurprisalLeadingAndTrailingPrev,SurprisalLeadingAndTrailingPrevPrev,SurprisalNoWhitespacePrev,SurprisalNoWhitespacePrevPrev
22,11,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,58.53125,157.27272727272728,157.27272727272728,0.2345454545454545,0.8125,2.7145739083686493,2.7145739083686493,2.7145739083686493,2.7145739083686493,9.39496122858506,10.501467945609804,11.329937081396864,11.330620010477745,11.330659849683315,11.33066782752563,2.4437662901814434,2.4437662901814434,2.4437662901814434,2.4437662901814434,10.215601245120816,11.044070380907876,11.044753309988756,11.044793149194327,11.044801127036642,11.12338943400524,2.7145739083686493,2.7296329906704315,2.7145739083686493,2.7296329906704315,9.39496122858506,10.501467945609804,11.329937081396864,11.330620010477745,11.330659849683315,11.409256134494228,2.428707207879661,2.428707207879661,2.4437662901814434,2.428707207879661,10.215601245120816,11.044070380907876,11.044753309988756,11.044793149194327,11.044801127036642,11.044801127036642,7.0,9.0,2.97680833733807,1.47712125471966,5.11,3.01,4.81230283676836,9.780607444111766,5.087627412523858,9.515890805015452,5.098169537257348,9.791149568845256,4.80176071203487,9.505348680281962
22,12,genuine,genuine,7.0,2.6222140229663,2.34e-05,-10.66277453560062,4.37,False,549.90625,242.3125,310.21875,1.065625,0.03125,8.616046102109095,8.616085941314665,6.680387320216411,8.616093919156981,13.622981925506295,16.386397096603645,16.48186604866079,16.544926796747447,16.6630307225186,16.544926796747447,8.601026859012883,8.601034836855199,7.771834954939372,8.679623143823797,16.371338014301863,16.46680696635901,16.529867714445665,16.647971640216817,18.63930232963653,16.647971640216817,8.615363173028214,8.616046102109095,6.680387320216411,8.694682226125579,13.622981925506295,16.386397096603645,16.48186604866079,16.544926796747447,16.6630307225186,16.6630307225186,8.601026859012883,8.601034836855199,7.771834954939372,8.601034836855199,16.371338014301863,16.46680696635901,16.529867714445665,16.647971640216817,18.63930232963653,16.529867714445665,2.0,7.0,5.77117577156368,2.97680833733807,7.4,5.11,2.7145739083686493,4.81230283676836,2.4437662901814434,5.087627412523858,2.7296329906704315,5.098169537257348,2.428707207879661,4.80176071203487
22,13,local,local,5.0,3.32817566143832,0.000269,-8.220799178362435,5.43,False,457.5625,263.03225806451616,286.7741935483871,0.746774193548387,0.03125,5.006888006349314,7.770303177446664,5.006888006349314,7.928832877590466,10.773296427430921,14.690035894510928,15.696498794969969,16.105081007301806,18.019499554450647,18.019499554450647,7.691714870478066,7.787183822535212,7.691714870478066,7.96834849639302,14.61144758754233,15.617910488001371,16.026492700333208,17.94091124748205,17.94091124748205,17.94091124748205,5.006888006349314,7.770303177446664,5.006888006349314,8.046936803361618,10.773296427430921,14.690035894510928,15.696498794969969,16.105081007301806,18.019499554450647,18.019499554450647,7.787183822535212,7.850244570621868,7.691714870478066,7.850244570621868,14.61144758754233,15.617910488001371,16.026492700333208,17.94091124748205,17.94091124748205,17.94091124748205,7.0,2.0,2.6222140229663,5.77117577156368,4.37,7.4,8.616093919156981,2.7145739083686493,8.679623143823797,2.4437662901814434,8.694682226125579,2.7296329906704315,8.601034836855199,2.428707207879661
22,14,color.,color,5.0,3.30362797638389,8.13e-05,-9.417364541410508,4.91,True,162.03125,247.8947368421053,254.3684210526316,0.5336842105263159,0.40625,6.7612030169204616,7.767665917379503,2.844463549840455,10.090666676860181,10.090666676860181,10.090666676860181,10.090666676860181,10.090666676860181,10.090666676860181,10.090666676860181,7.649561991608351,8.058144203940188,6.64309909114931,9.97256275108903,9.97256275108903,9.97256275108903,9.97256275108903,9.97256275108903,9.97256275108903,9.97256275108903,6.7612030169204616,7.767665917379503,2.844463549840455,10.090666676860181,10.090666676860181,10.090666676860181,10.090666676860181,10.090666676860181,10.090666676860181,10.090666676860181,8.058144203940188,9.97256275108903,6.64309909114931,9.97256275108903,9.97256275108903,9.97256275108903,9.97256275108903,9.97256275108903,9.97256275108903,9.97256275108903,5.0,7.0,3.32817566143832,2.6222140229663,5.43,4.37,7.928832877590466,8.616093919156981,7.96834849639302,8.679623143823797,8.046936803361618,8.694682226125579,7.850244570621868,8.601034836855199
23,0,Opponents,opponents,9.0,1.96378782734556,1.7e-05,-10.982297213908058,4.23,False,533.125,233.75,372.46875,0.3628125,0.0,10.00573849526914,10.00573849526914,9.28074173464865,10.00573849526914,10.453362332416326,10.45801875306511,11.620754711611193,11.68308393810282,11.702453789646203,10.453362332416326,10.027574968798852,10.027574968798852,9.28074173464865,10.027574968798852,10.45801875306511,11.620754711611193,11.68308393810282,11.702453789646203,11.71157140958176,10.45801875306511,10.027574968798852,10.027574968798852,9.28074173464865,10.027574968798852,10.453362332416326,10.45801875306511,11.620754711611193,11.68308393810282,11.702453789646203,10.45801875306511,10.00573849526914,10.00573849526914,9.28074173464865,10.00573849526914,10.45801875306511,11.620754711611193,11.68308393810282,11.702453789646203,11.71157140958176,10.453362332416326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,156.75,208.6428571428571,208.6428571428571,0.4471428571428571,0.75,0.44762383714718545,0.44762383714718545,0.44762383714718545,0.44762383714718545,1.6773454428336798,1.6967152943770625,1.7058329143126194,4.811025588026702,7.157060759043482,1.6967152943770625,0.4257873636174736,0.4304437842662576,0.4304437842662576,0.4304437842662576,1.6748788208473506,1.6839964407829076,4.78918911449699,7.13522428551377,9.194482555503848,1.6839964407829076,0.44091615545998764,0.44762383714718545,0.44762383714718545,0.4522802577959695,1.6773454428336798,1.6967152943770625,1.7058329143126194,4.811025588026702,7.157060759043482,1.7058329143126194,0.4257873636174736,0.4257873636174736,0.4304437842662576,0.4257873636174736,1.6748788208473506,1.6839964407829076,4.78918911449699,7.13522428551377,9.194482555503848,1.6748788208473506,9.0,0.0,1.96378782734556,0.0,4.23,0.0,10.00573849526914,0.0,10.027574968798852,0.0,10.027574968798852,0.0,10.00573849526914,0.0
23,2,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,268.5625,180.57692307692307,201.5,0.4638461538461538,0.375,1.249091457229877,1.249091457229877,1.2297216056864944,1.249091457229877,6.709436921896296,8.768695191886374,10.73520791621368,12.6078278316801,13.119655147255033,8.768695191886374,1.25355265651665,1.25355265651665,1.244435036581093,1.25355265651665,8.76403877123759,10.730551495564896,12.603171411031315,13.114998726606249,13.249108634799633,10.730551495564896,1.258209077165434,1.258209077165434,1.2297216056864944,1.258209077165434,6.709436921896296,8.768695191886374,10.73520791621368,12.6078278316801,13.119655147255033,10.73520791621368,1.244435036581093,1.244435036581093,1.244435036581093,1.244435036581093,8.76403877123759,10.730551495564896,12.603171411031315,13.114998726606249,13.249108634799633,8.76403877123759,2.0,9.0,5.77117577156368,1.96378782734556,7.4,4.23,0.44762383714718545,10.00573849526914,0.4304437842662576,10.027574968798852,0.4522802577959695,10.027574968798852,0.4257873636174736,10.00573849526914
23,3,cut,cut,3.0,4.06889055425794,0.000174,-8.656455258749745,5.24,False,359.125,234.1,238.26666666666668,0.5986666666666667,0.25,7.5196037346564975,7.5196037346564975,5.460345464666419,7.5196037346564975,11.870563690025156,12.00467359821854,12.019041889370373,14.678373060784407,16.813729382810827,12.00467359821854,9.476998839048246,9.476998839048246,7.5104861147209405,9.476998839048246,11.995555978282983,12.009924269434816,14.66925544084885,16.804611762875272,17.057656029389392,12.009924269434816,9.486116458983803,9.486116458983803,5.460345464666419,9.486116458983803,11.870563690025156,12.00467359821854,12.019041889370373,14.678373060784407,16.813729382810827,12.019041889370373,7.5104861147209405,7.5104861147209405,7.5104861147209405,7.5104861147209405,11.995555978282983,12.009924269434816,14.66925544084885,16.804611762875272,17.057656029389392,11.995555978282983,3.0,2.0,6.1766436197553,5.77117577156368,7.73,7.4,1.249091457229877,0.44762383714718545,1.25355265651665,0.4304437842662576,1.258209077165434,0.4522802577959695,1.244435036581093,0.4257873636174736
23,4,are,are,3.0,5.42434741987193,0.0055,-5.2030071867437115,6.74,False,179.71875,228.6190476190476,228.6190476190476,0.5638095238095238,0.5625,4.4850698635620425,4.4850698635620425,4.350959955368658,4.4850698635620425,9.294125648154331,9.547169914668451,10.818127008323703,10.833813211838642,10.833814621011769,10.833824660152718,2.5329254303865696,2.5329254303865696,2.518557139234737,2.5329254303865696,7.580657190341146,8.851614283996398,8.867300487511336,8.867301896684463,8.867311935825413,8.869144739729595,4.499438154713875,4.499438154713875,4.350959955368658,4.499438154713875,9.294125648154331,9.547169914668451,10.818127008323703,10.833813211838642,10.833814621011769,10.8356574640569,2.518557139234737,2.518557139234737,2.518557139234737,2.518557139234737,7.580657190341146,8.851614283996398,8.867300487511336,8.867301896684463,8.867311935825413,8.867311935825413,3.0,3.0,4.06889055425794,6.1766436197553,5.24,7.73,7.5196037346564975,1.249091457229877,9.476998839048246,1.25355265651665,9.486116458983803,1.258209077165434,7.5104861147209405,1.244435036581093
23,5,playing,playing,7.0,3.87598677142849,0.000234,-8.360189442606572,5.37,False,487.875,236.25,338.6875,0.94875,0.0625,6.333057144761661,6.348743348276599,4.809055784592289,6.348754796590676,10.646253896269744,10.728996081510584,10.75923592639747,10.81547109635989,10.815541131184514,12.356754149691259,6.334375057124767,6.334376466297893,5.047731759954576,6.336219309343026,10.714627790358751,10.744867635245637,10.801102805208057,10.801172840032681,10.801176162088293,12.342385858539426,6.333057144761661,6.348743348276599,4.809055784592289,6.350587600494858,10.646253896269744,10.728996081510584,10.75923592639747,10.81547109635989,10.815541131184514,12.356754149691259,6.334376466297893,6.334386505438843,5.047731759954576,6.334386505438843,10.714627790358751,10.744867635245637,10.801102805208057,10.801172840032681,10.801176162088293,12.342385858539426,3.0,3.0,5.42434741987193,4.06889055425794,6.74,5.24,4.4850698635620425,7.5196037346564975,2.5329254303865696,9.476998839048246,4.499438154713875,9.486116458983803,2.518557139234737,7.5104861147209405
23,6,hardball.,hardball,8.0,1.73239375982297,5.75e-07,-14.368895796149062,2.76,True,335.21875,256.52,328.56,0.6848000000000001,0.21875,4.297499099679069,4.380241284919908,4.297499099679069,6.007999353100583,6.007999353100583,6.007999353100583,6.007999353100583,6.007999353100583,6.007999353100583,6.007999353100583,4.378408481015725,4.408648325902611,4.378408481015725,6.006166549196401,6.006166549196401,6.006166549196401,6.006166549196401,6.006166549196401,6.006166549196401,6.006166549196401,4.297499099679069,4.380241284919908,4.297499099679069,6.007999353100583,6.007999353100583,6.007999353100583,6.007999353100583,6.007999353100583,6.007999353100583,6.007999353100583,4.408648325902611,4.464883495865031,4.378408481015725,6.006166549196401,6.006166549196401,6.006166549196401,6.006166549196401,6.006166549196401,6.006166549196401,6.006166549196401,7.0,3.0,3.87598677142849,5.42434741987193,5.37,6.74,6.348754796590676,4.4850698635620425,6.336219309343026,2.5329254303865696,6.350587600494858,4.499438154713875,6.334386505438843,2.518557139234737
24,0,Your,your,4.0,5.516820843548,0.00339,-5.686925357589778,6.53,False,229.59375,184.5483870967742,215.83870967741936,0.2767741935483871,0.03125,7.011175821385649,7.011175821385649,5.107604857099633,7.011175821385649,11.628333459233762,15.623871782569122,15.639852927355786,15.64016020429628,16.08682762607072,15.64016020429628,7.037738432923856,7.037738432923856,5.107604857099633,7.037738432923856,15.623871782569122,15.639852927355786,15.64016020429628,16.08682762607072,20.08646188286468,16.08682762607072,7.037738432923856,7.037738432923856,5.107604857099633,7.037738432923856,11.628333459233762,15.623871782569122,15.639852927355786,15.64016020429628,16.08682762607072,16.08682762607072,7.011175821385649,7.011175821385649,5.107604857099633,7.011175821385649,15.623871782569122,15.639852927355786,15.64016020429628,16.08682762607072,20.08646188286468,15.64016020429628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1,paper,paper,5.0,3.72197540158595,0.000117,-9.053336623166516,5.07,False,346.75,203.63333333333333,215.8,0.8643333333333333,0.1875,8.628677105970137,8.62898438291063,4.617157637848114,8.62898438291063,14.11598379059695,14.519860753742158,14.5200502299769,14.595670974421889,14.612405038747134,14.595670974421889,8.602421771372423,9.049089193146862,8.586133349645266,9.049089193146862,14.493298142203951,14.493487618438692,14.569108362883682,14.585842427208927,17.002832338564918,14.585842427208927,8.628677105970137,8.62898438291063,4.617157637848114,9.07565180468507,14.11598379059695,14.519860753742158,14.5200502299769,14.595670974421889,14.612405038747134,14.612405038747134,8.602421771372423,8.602421771372423,8.586133349645266,8.602421771372423,14.493298142203951,14.493487618438692,14.569108362883682,14.585842427208927,17.002832338564918,14.569108362883682,4.0,0.0,5.516820843548,0.0,6.53,0.0,7.011175821385649,0.0,7.037738432923856,0.0,7.037738432923856,0.0,7.011175821385649,0.0
24,2,needs,needs,5.0,3.91376088641232,0.000234,-8.360189442606572,5.37,False,318.4375,223.96428571428572,255.21428571428572,0.8310714285714286,0.21875,5.890876370831526,5.891065847066267,5.4869994076863176,5.966686591511257,8.783381405028168,10.897554149660293,13.168065583134707,14.861335728980405,15.143821102155185,8.400410567192493,5.44439842529183,5.52001916973682,5.444208949057089,5.536753234062065,10.450886727885855,12.72139816136027,14.414668307205968,14.697153680380747,16.137889609853268,8.33671398325373,5.890876370831526,5.891065847066267,5.4869994076863176,5.983420655836502,8.783381405028168,10.897554149660293,13.168065583134707,14.861335728980405,15.143821102155185,8.783381405028168,5.52001916973682,5.52001916973682,5.444208949057089,5.52001916973682,10.450886727885855,12.72139816136027,14.414668307205968,14.697153680380747,16.137889609853268,7.953743145418056,5.0,4.0,3.72197540158595,5.516820843548,5.07,6.53,8.62898438291063,7.011175821385649,9.049089193146862,7.037738432923856,9.07565180468507,7.037738432923856,8.602421771372423,7.011175821385649
24,3,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,74.09375,167.15384615384616,167.15384615384616,0.2884615384615384,0.75,2.433723975681236,2.433723975681236,2.8166948135169108,2.433723975681236,7.20137899162345,8.894649137469148,9.177134510643928,10.617870440116448,10.618101355633968,10.61810455241013,2.7999607491916656,2.7999607491916656,4.91413349382379,2.7999607491916656,8.877915073143903,9.160400446318683,10.601136375791203,10.601367291308723,10.601370488084886,10.644897746085736,2.8166948135169108,2.8166948135169108,2.8166948135169108,2.8166948135169108,7.20137899162345,8.894649137469148,9.177134510643928,10.617870440116448,10.618101355633968,10.66163181041098,2.4169899113559907,2.4169899113559907,4.91413349382379,2.4169899113559907,8.877915073143903,9.160400446318683,10.601136375791203,10.601367291308723,10.601370488084886,10.601370488084886,5.0,5.0,3.91376088641232,3.72197540158595,5.37,5.07,5.966686591511257,8.62898438291063,5.536753234062065,9.049089193146862,5.983420655836502,9.07565180468507,5.52001916973682,8.602421771372423
24,4,serious,serious,7.0,3.87892373396757,0.000126,-8.979228651012797,5.1,False,377.25,227.7741935483871,280.64516129032256,0.919032258064516,0.03125,8.184146464435212,8.184377379952732,4.767655015942214,8.184380576728895,10.651462770991106,12.452896920249554,16.983318228445622,18.416646446415545,19.787102031746574,19.79200607685095,7.801406542117057,7.80140973889322,6.077954323952238,7.84493699689407,12.069926082413879,16.600347390609947,18.03367560857987,19.4041311939109,19.409035239015274,19.413511214294097,8.184146464435212,8.184377379952732,4.767655015942214,8.227907834729745,10.651462770991106,12.452896920249554,16.983318228445622,18.416646446415545,19.787102031746574,19.79648205212977,7.80140973889322,7.80140973889322,6.077954323952238,7.80140973889322,12.069926082413879,16.600347390609947,18.03367560857987,19.4041311939109,19.409035239015274,19.409035239015274,1.0,5.0,6.01752581716572,3.91376088641232,7.36,5.37,2.433723975681236,5.966686591511257,2.7999607491916656,5.536753234062065,2.8166948135169108,5.983420655836502,2.4169899113559907,5.52001916973682
24,5,reality,reality,7.0,3.18864729599972,7.76e-05,-9.4639431307751,4.89,False,349.34375,264.6333333333333,279.5,1.0153333333333334,0.09375,2.467082194262211,4.268516343520659,2.467082194262211,11.607625500122055,11.643506062025587,11.643855181319843,11.643860743064181,11.643860749414578,12.575434444570988,12.575434444570988,4.224989085519809,8.755410393715877,4.224989085519809,11.568574217400027,11.600327923318993,11.60033348506333,11.600333491413728,12.531907186570137,12.531907186570137,12.531907186570137,2.467082194262211,4.268516343520659,2.467082194262211,11.612101475400877,11.643506062025587,11.643855181319843,11.643860743064181,11.643860749414578,12.575434444570988,12.575434444570988,8.755410393715877,10.1887386116858,4.224989085519809,11.564098242121204,11.600327923318993,11.60033348506333,11.600333491413728,12.531907186570137,12.531907186570137,12.531907186570137,7.0,1.0,3.87892373396757,6.01752581716572,5.1,7.36,8.184380576728895,2.433723975681236,7.84493699689407,2.7999607491916656,8.227907834729745,2.8166948135169108,7.80140973889322,2.4169899113559907
24,6,check.,check,5.0,4.15317437937153,0.000204,-8.497390564120058,5.31,True,118.5,176.875,186.375,0.595,0.5,0.03588056190353228,0.036229681197788466,0.03588056190353228,0.9678089444489331,0.9678089444489331,0.9678089444489331,0.9678089444489331,0.9678089444489331,0.9678089444489331,0.9678089444489331,0.03175370591896609,0.03175926766330406,0.03175370591896609,0.9633329691701107,0.9633329691701107,0.9633329691701107,0.9633329691701107,0.9633329691701107,0.9633329691701107,0.9633329691701107,0.03588056190353228,0.036229681197788466,0.03588056190353228,0.9678089444489331,0.9678089444489331,0.9678089444489331,0.9678089444489331,0.9678089444489331,0.9678089444489331,0.9678089444489331,0.03175926766330406,0.0317592740137016,0.03175370591896609,0.9633329691701107,0.9633329691701107,0.9633329691701107,0.9633329691701107,0.9633329691701107,0.9633329691701107,0.9633329691701107,7.0,7.0,3.18864729599972,3.87892373396757,4.89,5.1,11.607625500122055,8.184380576728895,11.568574217400027,7.84493699689407,11.612101475400877,8.227907834729745,11.564098242121204,7.80140973889322
25,0,Columbia,columbia,8.0,2.39794000867204,2.51e-05,-10.592642711826535,4.4,False,415.625,183.65625,344.4375,0.3125,0.0,11.614605957261091,11.614605957261091,7.054281329432405,11.614605957261091,18.261957853478908,20.6924985747169,21.29060177183078,21.420935763995466,21.423064960513255,21.472137531950015,11.832257769197323,11.832257769197323,7.054281329432405,11.832257769197323,20.6924985747169,21.29060177183078,21.420935763995466,21.423064960513255,21.472137531950015,21.496496565383058,11.832257769197323,11.832257769197323,7.054281329432405,11.832257769197323,18.261957853478908,20.6924985747169,21.29060177183078,21.420935763995466,21.423064960513255,21.496496565383058,11.614605957261091,11.614605957261091,7.054281329432405,11.614605957261091,20.6924985747169,21.29060177183078,21.420935763995466,21.423064960513255,21.472137531950015,21.472137531950015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1,Savings,savings,7.0,2.5854607295085,2.75e-05,-10.501324553291749,4.44,False,310.1875,198.70967741935485,245.16129032258064,1.055806451612903,0.09375,6.647351896217817,9.07789261745581,6.647351896217817,9.857531574688924,16.72957452704531,18.661318544052346,20.373648509326582,20.374334333920086,21.521512231174935,21.88176038120015,8.860240805519577,9.458344002633456,8.860240805519577,9.664238796185735,18.443666732116114,20.15599669739035,20.156682521983853,21.303860419238703,21.30387588257654,21.685876612432416,6.647351896217817,9.07789261745581,6.647351896217817,9.881890608121967,16.72957452704531,18.661318544052346,20.373648509326582,20.374334333920086,21.521512231174935,21.90352842436865,8.860240805519577,9.458344002633456,8.860240805519577,9.639879762752692,18.443666732116114,20.15599669739035,20.156682521983853,21.303860419238703,21.30387588257654,21.664108569263917,8.0,0.0,2.39794000867204,0.0,4.4,0.0,11.614605957261091,0.0,11.832257769197323,0.0,11.832257769197323,0.0,11.614605957261091,0.0
25,2,officials,officials,9.0,2.55266821611219,4.79e-05,-9.946395053547404,4.68,False,303.15625,219.2258064516129,251.51612903225808,1.1116129032258064,0.0625,6.872042952356384,8.803786969363422,6.872042952356384,12.024228806511225,15.76519981029881,15.84013345500383,15.840134912432646,19.952593209794586,19.95314453952829,19.953183348659643,8.779427935930379,10.491757901204615,8.779427935930379,12.021637816246681,15.815774421570787,15.815775878999602,19.928234176361542,19.928785506095245,19.9288243152266,19.930093643842696,6.872042952356384,8.803786969363422,6.872042952356384,12.045996849679725,15.76519981029881,15.84013345500383,15.840134912432646,19.952593209794586,19.95314453952829,19.95445267727574,10.491757901204615,10.492443725798118,8.779427935930379,11.999869773078181,15.815774421570787,15.815775878999602,19.928234176361542,19.928785506095245,19.9288243152266,19.9288243152266,7.0,8.0,2.5854607295085,2.39794000867204,4.44,4.4,9.857531574688924,11.614605957261091,9.664238796185735,11.832257769197323,9.881890608121967,11.832257769197323,9.639879762752692,11.614605957261091
25,3,weren't,weren't,7.0,,4.79e-05,-9.946395053547404,4.68,True,322.28125,181.06896551724137,223.51724137931035,1.0886206896551724,0.15625,2.665318616950131,3.7409710037875854,3.7409710037875854,7.928954542148418,12.517961136785324,12.69294931134263,12.693059175510598,12.693063049711583,12.693201492049454,12.69321836298868,3.7192029606190857,3.7941366053241055,3.7941366053241055,7.908455827596015,12.67118126817413,12.671291132342098,12.671295006543083,12.671433448880954,12.67143613474353,12.681521076503657,2.665318616950131,3.7409710037875854,3.7409710037875854,7.9302238707645145,12.517961136785324,12.69294931134263,12.693059175510598,12.693063049711583,12.693201492049454,12.703289119672156,3.7941366053241055,3.7941380627529213,3.7941366053241055,7.907186498979918,12.67118126817413,12.671291132342098,12.671295006543083,12.671433448880954,12.67143613474353,12.671450319820181,9.0,7.0,2.55266821611219,2.5854607295085,4.68,4.44,12.024228806511225,9.857531574688924,12.021637816246681,9.664238796185735,12.045996849679725,9.881890608121967,11.999869773078181,9.639879762752692
25,4,available,available,9.0,3.12188798510368,0.000191,-8.563237129917644,5.28,False,328.125,192.48275862068965,239.68965517241375,1.1651724137931034,0.09375,4.589006594636906,4.763994769194213,4.589006594636906,4.764263820840263,5.180051999920366,5.18032240083329,5.180358456501764,5.30178457025518,5.3020983927064975,5.18032240083329,4.762725440578116,4.762835304746083,4.762725440578116,4.773065248907642,5.179053072217194,5.179089127885668,5.300515241639083,5.300829064090401,5.302252472312169,5.179089127885668,4.589006594636906,4.763994769194213,4.589006594636906,4.774334577523739,5.180051999920366,5.18032240083329,5.180358456501764,5.30178457025518,5.3020983927064975,5.180358456501764,4.762835304746083,4.762839178947068,4.762725440578116,4.762994492224166,5.179053072217194,5.179089127885668,5.300515241639083,5.300829064090401,5.302252472312169,5.179053072217194,7.0,9.0,,2.55266821611219,4.68,4.68,7.928954542148418,12.024228806511225,7.908455827596015,12.021637816246681,7.9302238707645145,12.045996849679725,7.907186498979918,11.999869773078181
25,5,for,for,3.0,5.54611185676681,0.0102,-4.585367558691911,7.01,False,68.90625,161.27272727272728,161.27272727272728,0.5590909090909091,0.78125,0.4148475170620358,0.4157881790801028,0.4157881790801028,0.4160585799930274,0.5378345718662345,0.5392579800880029,0.5392855648066259,0.5392978346356614,0.5393002218739724,0.5393010715163484,0.4057174223966271,0.40598782330955174,0.40598782330955174,0.4060238789780257,0.5291872234045272,0.5292148081231502,0.5292270779521857,0.5292294651904967,0.5292303148328728,0.9886908847436757,0.4148475170620358,0.4157881790801028,0.4157881790801028,0.4160946356615014,0.5378345718662345,0.5392579800880029,0.5392855648066259,0.5392978346356614,0.5393002218739724,0.9987616414271514,0.40598782330955174,0.40598782330955174,0.40598782330955174,0.40598782330955174,0.5291872234045272,0.5292148081231502,0.5292270779521857,0.5292294651904967,0.5292303148328728,0.5292303148328728,9.0,7.0,3.12188798510368,,5.28,4.68,4.764263820840263,7.928954542148418,4.773065248907642,7.908455827596015,4.774334577523739,7.9302238707645145,4.762994492224166,7.907186498979918
25,6,comment,comment,7.0,2.81624129999178,7.59e-05,-9.48609387356269,4.88,False,315.25,216.8965517241379,263.7241379310345,0.8848275862068966,0.1875,0.1232269848135985,0.12323925464263397,0.12177599187320709,0.12324249152332101,2.0964015827381743,2.0993679032634134,3.347825748012795,3.356729658783614,3.412567741090612,2.0964015827381743,0.12320319897415999,0.12320558621247102,0.12316334442650145,0.58266700576565,2.0993318475949394,3.347789692344321,3.35669360311514,3.412531685422138,3.447659661300179,2.0993318475949394,0.1232269848135985,0.12323925464263397,0.12177599187320709,0.582703061434124,2.0964015827381743,2.0993679032634134,3.347825748012795,3.356729658783614,3.412567741090612,2.0993679032634134,0.12320558621247102,0.12320643585484703,0.12316334442650145,0.12320643585484703,2.0993318475949394,3.347789692344321,3.35669360311514,3.412531685422138,3.447659661300179,2.0963655270697004,3.0,9.0,5.54611185676681,3.12188798510368,7.01,5.28,0.4160585799930274,4.764263820840263,0.4060238789780257,4.773065248907642,0.4160946356615014,4.774334577523739,0.40598782330955174,4.762994492224166
25,7,on,on,2.0,5.54991383445688,0.00813,-4.812194355422418,6.91,False,77.21875,224.63636363636363,224.63636363636363,0.4472727272727272,0.78125,1.9731590912148533,1.9731590912148533,1.9731590912148533,1.9731590912148533,3.233487167260293,3.289325249567291,3.324453225445332,6.4263403298219615,8.910485812414535,3.289325249567291,1.5166648418292894,1.5166648418292894,1.5166648418292894,1.5166648418292894,2.829864679656488,2.864992655534529,5.9668797599111585,8.451025242503732,11.349205742213833,2.864992655534529,1.9731590912148533,1.9761254117400924,1.9731590912148533,1.9761254117400924,3.233487167260293,3.289325249567291,3.324453225445332,6.4263403298219615,8.910485812414535,3.324453225445332,1.5136985213040504,1.5136985213040504,1.5166648418292894,1.5136985213040504,2.829864679656488,2.864992655534529,5.9668797599111585,8.451025242503732,11.349205742213833,2.829864679656488,7.0,3.0,2.81624129999178,5.54611185676681,4.88,7.01,0.12324249152332101,0.4160585799930274,0.58266700576565,0.4060238789780257,0.582703061434124,0.4160946356615014,0.12320643585484703,0.40598782330955174
